RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,167051.25677797812,168023.26953141546,169028.09049907618,171112.6412848027,173309.70861044168,175770.56068491898,178172.07223677714,180448.68256285822,182645.1553614353,185051.0358546068,187881.51673553875,190832.52483359724,193988.99437018085,196943.73054201258,200125.84921133137,203080.43438637911,205931.55984123028,208357.43258994995,210449.89762071698,212494.7332752164,214481.65749081396,216709.76239351646,219194.67265229276,221511.88268715734,224233.41787843427,222762.37764022825,219389.0810760985,214884.21574958364,214041.74684717096,215169.20456368828,216722.1682845077,218720.16620106506,220645.38639041467,222620.64563043558,224211.3056223127,225814.3843246498,227440.48141831427,229577.9668056503,232908.65318413416,236143.62617813004,239699.490797203,244674.78774174213,250786.96980750933,256547.0143149517,259782.65663063762,262214.93589213846,264307.58931329875,266668.1875516856,269075.7599305655,271619.19800652255,273890.9990795879,276153.92528744135,278550.11502703343,281265.9094345954,284613.616822492,288450.66574209166,293453.5901389183,298688.75941624015,303770.2481136776,308248.13739245565,312788.4978291087,317379.875452819,323213.2925513591,328668.2330077963,334433.2126833258,339609.75784244976,345055.0220072776,350404.4174794221,354984.1848722173,361033.8777065806,367338.60824489966,374777.96099051833,382218.91147084394,389116.5118836903,393480.9017503341,395647.01398732484,398233.6268491328,401748.0888958415,404524.3688227025,403176.61096784845,397958.22756450676,391149.5059797285,387889.0956547843,389791.8266649265,392279.9559696252,393842.19732309395,394814.9872765608,396671.515511522,398730.42141670594,397565.9796529184,396084.0321622373,394538.63803684566,396782.0950511457,400508.60604385653,404697.7294899674,406579.69025383395,407821.5629396842,409253.97921122547,410841.86186821474,412734.14206978417,413105.2462397754,412281.9160886753,409206.6183771372,406672.4820978633,405866.07077043207,405036.4971492211,403432.11105912644,398061.766961349,389685.9907194438,380457.670326649,373633.56387248804,368778.4526103712,366733.03956460377,364586.140392781,363246.84084563656,359705.5878946515,355604.98564128764,352033.5633688056,348754.33959389344,344123.32383884705,341149.31899889425,340509.50758139737,340865.8859504292,341123.64126796834,339817.42724540806,340370.11263736273,341857.0112628916,344128.2867052259,347101.7019709273,349348.2627859211,348943.3152597889,346429.5561371652,343418.3760919583,342536.67804218305,344156.13777387724,346185.0016655854,347853.8317636514,348463.7855256454,348636.336138362,349943.22994345025,351353.07222824707,351970.74283241574,351688.36524003587,352005.1119123719,352055.2502315165,352082.37953718315,352141.41026992473,354267.69910429063,356850.2449957985,359848.11217246274,362927.90797964064,366616.11166835274,369906.48395960144,372568.9288369666,374802.69919600914,377109.36729712255,380333.16940781026,383514.8845013554,385379.03788446146,385753.46085688286,384297.8355155617,385064.4684262985,387242.44836968905,391968.38183918427,397612.0384325238,404906.6165178378,411906.8617491482,417199.1373484367,421440.5879771474,425924.36680856795,430825.28796915425,435284.3086493593,439597.6103254576,443379.8329933327,445941.0088961783,447732.69972327934,449963.9826583787,454802.49327171926,460747.3405975788,466128.6353673514,467741.0354109618,467924.58853326127,468335.08918084175,471066.99230488855,474577.7993325061,477733.1651218196,480835.12831220264,485884.11149543244,491605.11451907177,497966.0006845889,502648.0048627478,508944.18497329456,511570.0341831615,512173.75053973915,510709.267224429,512098.5351389306,514739.31899166707,517475.31634410104,519174.4956430632,520870.05826545926,522070.13350455294,523472.2916136831,526895.1927021057,533053.6748839589,538651.4638956067,543441.7613385092,545509.0602087606,549275.0206709136,551971.0505499578,556276.4123150351,559539.5090972382,563127.8717599522,563955.6470553979,564272.4419907503,563393.4014882235,564721.0279103116,567692.2863357719,571987.8849523665,576005.4039182048,579115.4356459823,581969.7714600415,582487.3664303845,582167.2662613975,580644.3838320017,579547.6185453454,576634.5900916016,574777.951588028,572578.1969361543,573531.4061794142,574554.0344127981,577281.5811014283,579528.707228768,582612.7410084965,585074.5228809117,587485.167626701,587364.8155425362,586267.8704390946,583708.2923933351,582175.8620280958,581485.769317178,582349.2375853373,582925.4925328181,583034.8773794036,581682.8467302689,580689.1335482006,579014.4101737574,576232.2353730683,570798.0029788757,564436.3256796905,559108.8949076054,556290.9084259067,555663.3124803838,555477.2069080874,555480.5559032339,555702.721059915,555802.460962331,556849.3204688817,557632.1856022886,559243.5385262532,560927.1601575688,563148.7739239195,567005.6182949503,571905.5825835817,576477.6043018227,579628.1984939548,582424.4182306207,585769.318529617,588898.6653118868,590720.904236884,593740.5624176444,596450.3687204778,598527.6637374689,597237.9038826317,595472.4347713963,593908.5116223792,592919.3542692737,594357.0248226362,594994.8840818398,594816.7937118869,593027.7258074051,592148.1460181832,592769.3728265058,592818.3463279818,591794.8788193278,590337.9424187999,587904.6562337539,585119.4870043244,582724.9269602429,583125.2758895209,584763.1707138037,588868.1255838256,592052.671100187,595508.9750702002,597740.3449287455,600904.4729368341,603995.8489416452,606776.3139533579,608636.545294626,611227.5088390181,613700.4382785531,615147.2572264896,617020.5541573935,618592.0882217892,620804.678499898,621219.3089326577,620444.3208014169,619462.9361396809,620004.7853141369,623024.2290688338
12447,1,Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,130019.21428933923,130270.1155255723,130950.7428306181,132338.57225836077,134059.55167532575,135779.05464704806,137523.94070528602,139205.34754955702,140737.40988079758,141887.64821323298,143020.55750006813,144075.33296417908,144948.7946612061,145879.72416838683,147194.0170888298,149038.3385790099,150959.98103347843,152916.0028775666,154943.59894723058,156861.38263696482,158409.68145146174,159833.93161136136,161218.5993752568,162688.79298187667,163988.1999157547,165504.73692595508,167388.853649444,169736.9107347182,172380.82262852255,175018.2383324564,178130.77456190283,181398.73501150007,184962.7958081296,188300.70275900923,191634.3365612854,194742.8450621385,197305.70272741313,199587.37877412178,202174.57036487028,204979.44955860171,208256.43476707628,211298.65757753243,215240.81181896015,219409.92817671245,223906.93951602234,227593.5976205363,231136.97479351237,234882.54424445226,239507.71555455172,244585.97747484836,250053.11281279192,256437.19098750284,264353.2912343519,272664.7721013787,280702.4801211467,287978.157827411,295546.60533669725,302739.4611392954,308256.22223043564,312741.89832810406,316110.48105578055,320508.28158242826,324932.0923110551,329732.363035433,334194.862522182,339243.82951557677,344867.3902816469,350706.61043691076,356625.577672808,363334.9406690144,369004.8839285982,373940.5128717387,378316.1826714344,382244.9356332191,386192.8479540278,389029.77049902035,392461.6913073229,395264.17255208484,397149.1736966224,398192.11619945656,397415.0877106743,396873.53157225694,396722.6100424663,397706.32169095165,398280.2272442393,398258.96841707424,397356.5005048106,396788.019700673,395358.98430569697,393693.3902410387,391011.64334399067,388174.3998151892,385223.85553902626,381634.350690391,378044.0288089824,374512.9137679366,372094.9508470769,369250.2439960309,364242.63750932226,357026.51795269945,348620.3444950158,341143.49229511706,333582.27648598794,326609.1837760329,320847.6543605628,315603.0372576718,310507.6135210684,303861.83478945616,299036.5563071437,295501.73835355294,293283.8615511179,290622.24254315736,287864.8384141733,283116.42091110366,278158.76796271553,273949.5990849655,271718.98020185705,270559.635261344,270480.21590437595,272401.06001937296,273260.8029421512,272530.4101630133,271862.36855320097,272056.1965347801,273335.7154870275,272487.63997597626,270924.35011788853,268000.27606436325,264477.8608117882,260824.69120910493,257112.70764964423,255107.81316664373,253233.41350147047,252430.24191005016,250746.94939627897,249236.44407804552,246115.82686432035,243989.20840271728,242270.2352660855,240413.605346926,237902.7059974609,234947.07141845758,233636.02093734135,232965.8628410632,232524.13571726278,231052.07615520348,228581.87024448314,225843.7916426832,223772.9589083734,223501.07462926398,224858.90928118923,228454.1140878258,233207.49224234317,239020.71930491735,245143.75048788916,251612.87913609578,257025.461170544,260584.39043736467,262099.03271128843,264350.68236208113,268248.98394200555,274181.09028701345,280743.815793927,288345.99618094205,296853.72426992276,306031.80343337066,313626.5831068928,319514.2387565107,321978.68928862107,323423.7863847762,323790.0488174438,325181.8629898724,327006.78402071743,328922.0365050096,331413.2592776246,334679.4607267186,339675.6849793243,345421.31605078076,351002.0595988631,356115.1862916078,358587.659009247,359407.4018031073,358537.6445837384,358612.68867893284,359618.5186022262,361524.9153337577,362059.23549266096,361410.77536717925,359365.21125460166,358304.67468758015,356843.2291148386,355924.8959970837,358076.0139857391,364703.53460787405,373507.1650504616,381671.57747290836,387960.38970234763,394096.7699709458,394828.5911822494,391920.57303215907,386491.5805700898,383616.52452694176,383779.06821776886,385603.370393609,392299.6876703073,402304.35468033986,414280.839602266,424299.1215937988,431545.5520951485,438135.7798844227,439444.31547069363,438251.92977021425,435198.5121480184,435825.0984869232,437614.79411742784,439177.73064055695,444460.9772750566,454709.0161647589,469187.30492915056,482062.57844851416,492055.8786611489,497760.53834527335,503276.34508604795,509446.53726208647,518383.8376601928,527128.9349137284,534171.4481407817,538431.5534443283,537181.1351374151,530578.8972820566,521291.11243393837,512962.26115196454,507525.9212996277,503887.59039009566,504544.0186410398,508526.0901002702,514561.7973712175,519898.4540964332,524359.3723023541,529282.1490764795,532585.6155078685,534041.5411806382,533368.7438111114,532153.2510107659,529590.8986320512,525857.0274608624,524589.0120655772,527651.177817919,534699.4745230707,542508.7810842557,550870.9537273664,558520.2780736567,561495.2452323326,560402.6969286999,556791.4158196809,555977.7697912822,557229.9564783684,560558.3384838894,566869.3625836697,574230.2770336528,581024.6384868048,586753.6152165242,592679.7831431176,599731.3559059956,603850.8972384885,604741.0093473789,603813.7583468402,602809.8777584165,604153.4941439007,605340.8119435672,608103.1824117563,608809.9263746911,609291.4289203131,609130.3931883437,610333.1148882365,611350.3024325761,608903.8594087762,602861.0493104268,595287.1886806401,590214.7827231399,587829.3935444275,587922.706555185,590730.6061358026,595876.2844076604,602128.8089425326,606661.6017628075,609256.1645857105,609457.1170151507,606487.9705391399,599805.6158780014,593024.6639844679,587971.599471022,585411.3317264764,581572.8677286133,580217.300365128,580411.018017039,582988.1860438111,584406.5186096976,584910.9564904532,584975.4431237695,581788.5012063547,577347.502320309,570748.6510534539,566107.7586784618,561383.803604699,557748.1502522927,554865.5183195191,553722.0520359227,553885.0103364686
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,80466.722486568,80580.96369407662,80955.8814208553,80549.91567330425,79847.61517310176,78784.18171205932,79137.31093700496,79219.284576995,79348.84838247036,78778.29991252454,79541.81936386682,79963.3767068037,80250.55510687268,79987.73937236425,79570.75689411006,79408.73071935646,78897.97066625884,78993.72954666222,78848.37728561184,78816.566808487,78556.92956559308,78754.6943553906,78033.94660699813,77692.0245800529,76852.2590839551,76798.41871487332,76367.93116392397,76959.01570991956,77837.26857746666,78712.23578513371,79575.23021889792,80264.07149830025,80516.34574285413,79794.95073889413,79604.162473042,79555.75783137571,80200.37745250524,80006.45631815675,80194.4301353625,79402.17338831643,78563.66296850117,77862.26608323149,77026.41962504546,77094.56570143292,76603.46074179873,75987.55191273194,74609.21452208707,74283.73193178889,74421.07525726686,74309.89687748734,74803.93685457447,75086.36908067086,76342.77336827973,76126.15214694581,76058.5953674251,75628.28704304848,75548.19579101085,76090.88702946172,75987.56827016309,76146.18751810656,76288.30781956465,76849.07282396915,77160.39240533455,77414.00644658548,77615.94959649575,77129.47283662489,76592.90193211606,76239.72451316752,76577.7966434884,76465.19485964529,76528.80303237325,76888.79159584043,77679.92584568034,77622.40569169779,76850.79043866633,76246.53654895672,76632.62339103722,76931.47985323932,77198.32182279055,76563.9940304688,76769.47103241815,76279.219409146,76682.37721143811,76157.36360216905,76185.81141902583,75095.8123117721,74359.21298478296,74091.0548681385,74221.97313179892,73893.96852987011,72956.3797238829,71966.7842522727,71919.04891939097,71831.43243097253,72022.27431182758,70961.58088715652,69546.0668913486,68117.06533251975,67364.78784796239,67004.04895657928,66677.84461621814,66612.56262575705,66335.80397795235,66026.72969695977,65676.5784119907,65448.842150991695,64789.483772104344,64028.160591909975,63250.55559725126,63158.46208351449,63057.26333452039,63133.04375566667,63113.47102023615,63282.759766085044,63423.85003283485,63400.2613441124,63232.85644295984,63030.33337519345,62784.27607032429,62624.441672172135,62284.69012401655,62158.31290921511,61859.30577589601,61680.39390381495,61352.98954251824,60993.653696906316,60351.3087956531,59726.09938306054,59271.49216493504,59184.34162463503,59009.449295141,58842.930664411426,58339.95289820831,57934.32480998265,57241.751204618464,56859.18684141035,56619.53018162723,56743.644614320154,57004.27029538702,57294.50328565503,57507.0074531674,57740.90737899606,57732.16983860598,57757.71148397753,57589.947751681284,57745.61716965734,57923.461776793316,58148.97609076073,58221.70508574052,58541.45315111315,59056.42130893972,59512.94799644191,59626.153305303014,59663.522068866005,59662.5836878054,59856.17913361712,60064.51212175706,60640.017131254564,61104.31206273949,61472.3096695634,61818.88329506054,62531.47612558639,63201.4715458983,63791.7861009698,63935.8565466013,64438.41323912748,64879.14172606516,65718.21383568685,66547.20185049776,67524.15994682582,68421.99687666162,69266.6474904634,70077.12132612917,71003.2926019882,72196.20751480122,73466.01352357726,74248.68263657775,74889.87791416375,75510.62925278262,76700.84820486832,77779.96049635964,78908.14292769715,79896.32253670796,80783.58489923344,81532.86241429167,82067.72392525803,82579.33860054547,83179.63425492017,83705.96497947379,84278.80526806189,84641.17258653617,85236.27097337348,85904.95936705376,86683.64480051486,87066.7960724195,87412.52988622396,87714.24059527171,88299.7653872511,88648.11930185976,89044.42645139631,89500.15244306608,90100.71857197561,90768.53117858192,91298.16591527946,91870.29573985915,92310.12437094154,92823.79195903377,93292.0137987822,93506.73387054795,93680.27778002515,93889.45247385786,94150.78864662861,94335.62894431931,94528.46287661158,94903.8716663602,95314.3212210342,95737.08648971606,96267.57368346142,96951.52680888068,97399.4167809733,97660.19882507442,97775.37162166955,98167.8746678226,98588.47926450509,98916.81659761287,99151.73266970238,99329.89808642415,99819.78125911264,100530.22142449162,101259.45236189036,101791.47088223428,101936.73560036032,102113.54677424852,102238.79010373824,102245.63793914928,102130.68548688448,102075.52025845321,102385.60255098912,102967.94631052653,103617.3548298255,104227.81451775965,104781.04037761259,105299.07498610379,105741.41471664589,105856.4532144722,105730.39930042085,105391.26921478387,105363.26282764388,105623.08025216061,106184.34628994144,106997.10771204783,107715.04198936331,108197.64773786148,108420.52598767316,108788.85605416843,109420.71596635449,110368.0386594564,111525.26575942109,112521.54226035417,113133.63625116365,113453.26535800728,114011.50301513898,114795.97991947042,115793.64077031717,117178.77585844748,118557.11260915163,120136.82418314605,121572.43545586061,123132.23064765632,124683.09182882612,125728.24547371548,126490.66587429732,126944.50924715253,127621.47343318757,128458.36104812559,129180.62070351657,129747.43784654897,130140.37210508814,130428.41094310989,130607.4244395136,130666.49225977412,130748.56819730818,130887.64809639232,131209.7385373479,131452.1932507631,131445.68025992217,131409.84959413065,131156.96836258113,131077.5710004826,130793.15059945501,130667.40177926164,130631.2903236946,130428.74643702856,130034.93970917998,129360.78919762699,128630.31786526636,127804.81881401199,127100.01614817139,126526.84210006824,126160.96585590555,125600.99642044638,124898.44580275459,123964.36942001455,123077.50348995185,122084.68106124736,121240.96009374234,120440.82313466031,119830.8879252355,119133.9453691544
17426,3,Chicago,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,105709.23066356055,105967.87008153897,106496.9272872986,107645.87848504096,109105.02610510333,110642.72245868329,112186.97754313971,113870.8994185903,115666.51962526486,117657.83947696316,119689.17157333891,121516.29531888313,123134.69854939428,124361.51861777483,125729.1687196647,126920.67365875421,128164.7671812763,129268.00310664863,130413.52814045938,131981.33458520228,133696.44508653737,135582.94253344263,137272.9998982361,138695.96172890512,140016.0525839386,141182.45474685635,142512.5266504813,143539.4038617114,144306.2097623629,144786.39362718828,145327.39865117878,146103.3009739192,147077.81961183195,148044.88297551216,148833.10248041572,149536.7172372036,150281.8547003206,151046.36360576178,151722.24439058552,152398.44808585718,152663.87400617488,152748.0124813234,152569.1758829015,152694.36327479794,153082.71444857615,153728.98216393066,154511.40342477275,155304.8561257888,156218.14715212394,156971.51383403267,157670.69590472334,158431.929654567,159228.00024967786,160083.14232258694,160793.49468655087,161639.80614115729,162464.98728710253,163500.6363024309,164699.59163545046,165885.89483324028,166978.92057864027,167954.81089114692,168997.07751827,170106.29945901406,171286.02136811253,172406.85767340116,173328.74049666754,174350.2728161486,175737.42338820794,177238.2462115117,178790.81241498666,180176.8505724921,181545.0753938046,182742.2974605644,183855.27760288134,184799.3027005468,185472.40751361405,185670.11800365965,185722.50802652407,185673.83561887336,185602.3593670098,185370.17060658257,185247.4173344027,185363.7264980307,185862.34794925703,186555.16439490378,187164.8253963379,187423.60279347884,187303.37535194392,187011.36032924338,186620.79850569842,186335.8913006502,185936.09505070638,185677.4517996862,185482.24069620811,185102.9427365878,184950.11635195636,183495.11308536274,183789.971514625,182563.8564642422,183080.7210164525,181716.29576210768,181805.39570006344,180657.20584143163,180265.35611289137,178711.49030127248,177504.9198388475,175372.63779541294,173091.05240497168,171393.42605586324,169693.4961952399,169589.55663994342,169104.2053836599,169551.3265238837,169774.41834130662,170169.81252958663,169202.66859093108,167930.62425583592,166137.7019558003,165667.7880150559,165058.11370403922,165295.14061657456,164548.70531515297,164989.5917507751,164394.73568566376,164551.9849036945,162356.3792661879,160660.41968202966,158291.60015683458,156565.218971234,154380.58972782947,152284.9876582958,150583.85340893292,148964.04116406126,147955.11285957688,146813.85237016913,146183.22101666726,145065.65512805045,144277.9343778731,143191.7574133163,141996.07551462864,140149.41890296977,138789.8662854501,137191.10538764126,135989.77084379303,134339.89867416912,133021.31415510128,131899.68626205536,131668.84103083782,132556.53137033916,134261.23284190535,135719.31658217762,137005.67164859382,137456.9665846487,137808.6129338302,138056.9258386727,139418.46920600257,141267.71615354184,143455.53419891707,145967.64245871632,148452.27686057598,151353.68859201323,153760.43106449203,156288.94485009942,158830.60162919803,161641.50029389886,164151.1377427576,165912.438434861,167692.8530137021,169757.52083270284,172408.4587211912,174291.4022279477,175653.09594631815,176300.8562593071,177158.01978464148,177972.32152844648,178691.99114773353,179359.7361550934,179877.83201117188,180522.64364559413,181278.59984504955,182192.08750822546,183267.88572624244,183764.29704469073,184217.61486239033,184261.41910029473,184473.578477682,184591.38646009425,184896.14033927966,185443.03683175473,186086.48759636944,186675.95065589133,187420.1404350502,188700.64320080914,189805.970231788,190706.2458739778,190801.92211505896,190836.2297539454,190601.73481938886,190602.22343463017,191050.4393372987,191779.5694446776,192899.44917294916,194215.06482141826,195605.54088685394,196990.9045536764,198329.66552446547,199415.50010594385,200294.42703902177,200567.58274126585,200981.84739348866,201097.9697061898,201584.15658667032,202571.4819266149,204198.03645273717,206317.56289565793,208166.82985227954,210035.85155174762,212348.29236973063,214497.62520515322,215757.55135065352,215354.26988163718,214622.66877905466,214154.9113637593,214465.12770644148,214724.26324444063,214484.08410997086,214115.6770952776,214078.33965878983,214662.39089415365,215030.62374127514,215058.9614774521,214748.9714962497,214333.60621968438,213764.92389895176,213082.11720095552,212125.35116287143,211827.17819734113,211892.80856037457,212577.46568902026,213230.31558444534,214052.22608633726,214762.64581148254,214963.97735823496,214614.9865739043,213978.51343125562,213386.62908515873,213458.02144951132,214069.3949271572,214796.95809805024,215541.47589780507,216228.14057108687,216979.23834923538,217613.27723327218,218299.3597262283,218819.83580319956,218964.53023914588,218978.15907583674,219458.28333400525,219919.24014851812,219756.6476371792,219414.46571147066,219449.1040587312,220366.82046056606,221271.75499529447,222804.57638630326,224738.55705011147,227134.51586458634,227954.9398971336,227874.33776788748,226778.52709317158,225946.1455132868,225204.304654881,224749.41617844658,224950.3576017214,225185.7375050359,225248.79586709224,225096.80853001843,225479.52614387855,226750.4214338965,228681.79576208003,230700.98568623318,232519.56637079627,234399.208759559,236240.5640810899,237597.0555471332,238481.59482810742,238226.43032693354,238093.78449612763,238037.17099421806,239026.3981542132,240165.1882604548,241334.42756943812,242077.73198510715,242719.93203663794,243223.6239274079,243894.19894985002,244550.31362622828,245411.26637481645,246354.9363109387,247263.8661737868,247839.03680725195,247935.41728570964,248161.3013240688,248520.310841143,249150.6417791619,249648.8949026826,250386.69017539744,251487.40599910682
