RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
61148,2,08701,zip,NJ,NJ,Lakewood,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,45701.99085212009,45776.70335256762,45923.4595677713,46017.029222870246,46052.995431549214,46110.3535037678,46442.315424853754,47121.03190703979,47710.90818140352,48137.32113325598,48304.62039131575,48504.02471214516,48734.68005657619,49076.80175252284,49456.4360614055,49774.450115494175,49911.286468145816,49842.80644842962,49675.24213625874,49752.71136890387,50066.26533768273,50382.98583100672,50174.31963085611,49873.84814820413,49673.79553699676,49940.072522217175,50384.91353592494,50963.22067005003,51547.70638705126,52228.77373113023,52978.361535746575,53965.9753171198,54890.784653957875,55724.00693674933,56690.28880065883,57996.18952701879,59812.016613482374,61344.975102632015,62607.11432283998,63685.9555438947,64796.95344334089,66227.29850747822,67735.55254316474,69612.64305312459,70873.28921427559,71920.5774006744,72515.00220441098,73257.52298338413,73734.9413913339,74184.49676420145,74811.31617085102,75848.65074179352,77141.39203006751,78298.96740011986,79206.4845017584,79991.64761632266,80849.7191017653,81834.34122265078,82795.59625444893,83650.16933732766,84472.8110432371,85053.2933301978,86009.82112547565,87082.30119346421,88573.66816581704,89893.98397557072,90731.41735383323,91518.45109377308,91914.74895096307,92725.06565790695,93263.01750599542,93995.07105580108,94386.35814003869,94692.44749098715,94879.34712225082,95258.77166687993,95907.02407637163,96730.22997437122,97529.1958977816,97914.30161834967,97851.32348666003,97156.94557803821,95874.9791057461,94395.33625376818,93040.79735408978,91961.4876922922,91079.23535336637,90290.70870433025,89711.96152194981,88917.23517404647,88158.41863845229,87338.21248707543,86621.92010788867,86095.9648689507,85239.92794642846,84368.30408837464,83676.24508023127,83575.20728669007,83356.3510727689,82188.78493754343,80399.646895019,78715.07728583476,77764.47457659402,76973.56733912871,76082.27821816584,75121.44970442676,74489.49022511502,74023.9003126904,73097.42492611206,71809.99012357123,70396.62947120925,69506.71958829033,68832.57481151527,68318.43794091142,67771.00634140742,67470.78300786816,67374.27156068601,67102.71405555522,66681.48571502684,66133.30307311173,65620.860278885,65134.37762049518,64804.77582095697,64480.84205778919,63873.95718673386,62665.097372587334,61291.28705391035,60446.472452990776,59856.79952706595,59364.916459196764,58372.086065482996,57900.99775857391,58007.184705007676,58676.9516457583,58912.021463727906,58692.74634553303,57644.455002248775,56724.93652619668,55515.44307596292,55074.02805425538,54432.16154010615,53958.07023541988,53029.75700852705,52456.479430183324,52075.707272769076,51757.06757991563,51062.73013685056,50394.97510419836,50121.340251757494,50082.48269204642,50118.848918285046,50099.68312392267,50191.649338796946,50154.974030509184,50110.9622162621,50014.12874747448,49911.20243668065,49702.32452088018,49548.405311491275,49546.0445303181,49865.157603692496,50538.222054898804,51547.331642052246,52436.54134839546,53252.88670255957,54128.54584218453,55264.54745257437,56264.70932868028,56991.68464121226,57334.848396174864,58102.906477934644,59200.472928745345,60265.89416066009,60536.03965464932,60234.34854708039,59800.32251558263,59547.50955473635,59289.20425537051,59340.66979257673,59463.236201933476,59499.30242621857,59242.64149152549,59088.434042874105,59272.98175298049,59905.196672064194,60484.1340392646,61117.35514797005,61277.20060938475,61407.89579897982,61608.97340232136,62085.3311099573,62525.22487548424,62688.229453518,62744.05585685516,62751.128622882265,62618.740750359895,62500.67925004656,62523.71251149593,62572.910120112145,62623.950291131994,62463.94295180217,62282.78858830669,62007.248339526006,61632.419915516475,61475.41985722614,61253.28902153676,61337.950181665794,61319.58981342345,61514.793600066914,62143.952888565575,63285.563554129294,64301.744179960086,64911.06170786609,65102.33381472977,65267.90965102648,65131.7235621445,64763.17036332105,64464.02072345884,64392.07267469876,64635.973885314015,65186.270574842376,65690.30977382822,66656.64354056888,67391.28335237435,68454.0137133964,69021.77420301293,69659.46939197097,70272.403639426,70760.60812388528,71130.70556475502,71134.65087316668,71338.07037223388,71581.20023923485,72028.86269078428,72120.98485913403,71929.10352829812,71420.95511955263,71287.66706113624,71617.99350094731,72079.30964147732,72758.55529408247,73721.04158014689,75406.71378219056,76991.25961949873,78136.63759507636,78634.75992519585,78139.0220839534,77193.45389912162,76279.47776929235,76229.78122790712,76951.73452445092,77904.40881041119,78998.68096179492,80100.21909545409,81424.02131344266,82830.97656732298,84486.89052643695,86569.80243757168,88897.79679802287,91573.1192456849,94198.50419580362,96829.90591900698,99233.62984102101,101479.67624505646,104571.42642452008,107853.5082959871,110929.11578159896,113772.05090576255,116708.37913173903,119782.50319960517,122170.46121483948,124058.06753945655,125536.8404875173,126864.58972876413,128092.95892071804,129930.37176474475,131634.73975059149,132958.49738203897,133461.05929050737,133613.49520255305,133906.29943297952,134114.4767904985,134651.3925333997,135416.3207338685,136465.17144114766,138070.5069040926,140155.57732146367,142467.85596061853,144500.84817655332,145938.57013398653,147381.7051853138,148983.80825700905,150935.25964427766,152799.12121744725,154475.99466495743,155946.80419838647,157405.8661184964,158535.3264173684,158779.73359556988,158750.1970362192,157802.73406502747,156603.18031629498,154760.9510246485,153720.74751945335,153391.13016259807,153609.97277885486,153660.18913923786,153982.7628106459,154491.0264812465
62080,4,11368,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171527.92265111153,171538.72903074435,170740.85660826927,170030.0314959263,169898.431758716,170542.05754220855,170019.79389504885,168268.16096034978,166644.76136651394,165505.80487527858,165479.26960914486,166921.70025509977,168624.8828252376,169172.350540095,166936.28393230532,164744.5277390471,162723.04688905252,161836.62128721052,160924.69253826846,161009.19695150873,161086.85670581367,161470.33387225444,160723.28326210318,159700.96531773693,158837.22966230614,158559.35295709188,159613.40036961072,160654.92405282045,161104.43042820643,160225.2978354277,159829.9999006233,160285.166526782,161595.88526557767,161774.6561398425,162183.43147496332,162379.76359755686,163274.9676320231,163715.73131401403,164252.3829367404,164682.82230282004,165286.8706379097,166125.72466991373,168159.6806248294,170019.80046422154,171490.53749402263,171447.9076413898,171834.17963080283,172157.13917080595,173609.5823040865,174653.11449679657,175474.34917243235,175517.47297082783,175894.11131140808,177351.90303719207,180170.2894459906,182350.20875271937,184922.97460932579,187141.40642247666,190593.17115492237,192161.68379507517,194376.29399833546,196138.3499123993,198668.80551973396,199378.64558565101,200946.87485504744,202696.7284500302,205962.15154257222,208155.8801139876,210351.50441429266,212062.86578504997,214374.88805556876,215958.31032371495,217788.02014804483,218861.66030232402,220560.47332951613,221655.0909256317,222927.56128758154,223549.75913630705,225165.91284803106,227577.9099229481,231245.56615497905,234570.5464390501,237324.52414784732,239816.05151112156,241240.49486644028,241964.91837521,241596.8069481878,241745.8075253097,242412.95378107417,244244.826285827,245344.29235531882,246346.07330028518,247658.42234206697,248908.28058354955,250978.55222750895,253113.83473001784,256177.53047978145,259366.4093806712,262347.91345706285,265971.7813292884,269324.28644324356,272960.1927724657,276201.743171537,279734.4438661689,282095.41330378136,284540.20858188247,286042.0252311123,288181.1021591395,290989.10837074666,295419.0077718962,300452.7319528459,303773.7141577098,305727.662987414,306656.5269243629,307876.54701420607,308782.0552579265,308934.704112826,308481.89781243197,308441.26898158743,309654.52706152946,313635.751473787,318528.191202906,323428.7424646449,326756.6875527963,329734.72949274536,332473.77978713164,334208.5320712197,334622.5440301914,334268.7458204923,333655.3930182182,334511.01861512155,336796.3880123181,338574.67056551954,339572.2380693762,338641.4153466846,337343.73944856226,335719.79970235383,334206.53224333416,331170.3561854455,325196.77200784103,317519.7340441461,311604.1454272576,308400.75746113964,307721.2789687177,308071.84734612453,308868.40024470974,309168.1910026874,308385.4044621207,308341.8807501508,308913.95666743006,311042.30848980875,312584.212751865,313590.2173880921,315080.6983109785,316633.6148902521,318116.69969567057,316976.73648712115,314548.76813349273,311898.6511098317,311263.05932385934,310758.2456039381,311592.1344937985,312188.3820444404,313030.3002908948,312369.79051442724,310869.86823834595,310719.01847087615,311273.31694522785,312552.238398202,311952.213446453,311631.30369660706,311918.65263257216,313227.05530330207,314700.2709593443,316458.02601768187,319141.569411713,321752.523978739,323724.8331869202,323080.97542312456,320996.1816706217,319668.0990311776,319228.16931560077,321601.75552713196,323949.5727169018,326671.0233953901,327068.48741866875,326898.83235583984,326643.631013608,326989.57825865835,327434.2634475306,327974.5284760714,328455.30094875075,327645.8432404536,327307.04257072293,325661.1087964314,324784.3459563279,323854.4129007982,323595.68990118295,324080.3294767195,324762.5403839501,326748.4393302099
91733,5,77084,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113052.92625459768,112796.46124160082,112559.76067514776,112459.53715536547,112614.70236538176,113481.74035133312,114584.23223322467,115661.09929920408,115594.73268727558,115016.9440072819,114247.40613390545,113687.83927858768,112839.27822389283,111944.54789419637,111004.11522340059,110442.06765828047,110112.83484483774,110113.87023169105,109844.28201843357,109350.71205331845,108793.4588048932,108337.52491194489,108159.87564083956,108154.49011101657,108099.29839037238,107629.52779619339,106786.43490864972,105824.85268674536,105174.90557731509,105204.62468466883,105508.03520365641,105450.22717432554
62093,7,11385,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315626.93631282094,317059.31115231966,319262.71061926015,322719.2958894887,327325.3096374177,331349.42505444883,336353.60678213305,339421.98966045555,341716.5630413941,344368.82633999176,346474.05297882436,348482.75849289837,350868.5102554082,355367.1723699731,358469.5024689609,358602.12145823083,356399.375518297,355982.302654346,357098.52624899143,360218.3620502663,366295.6019202917,374980.9301193213,382551.7003160643,386211.4846314602,388479.1936531381,391793.3422963202,396956.4138557071,401287.88119025,406265.03501574806,409977.94126655435,412262.10236370034,412742.37422716385,413610.51512485655,416487.86495041824,419171.72312882467,421189.8057530629,421472.3613397122,422224.5322144074,425149.4060896703,430477.5264435513,435730.1308245401,439593.51524424343,441391.5568735402,445907.69870750984,451090.05978529557,457748.64500435063,460788.6887960473,465267.01086651714,469105.88481955254,474169.1647610581,477251.7087965904,481707.948006125,486930.6622911619,492939.3750936605,497629.53165468766,502642.18636039057,508097.107222226,512213.5118862267,518321.00467173243,526333.7197233824,535638.4244133658,541238.2132894672,541731.610423735,541166.4995788644,541889.273095585,545181.8609580821,548792.8735496588,553544.8836659606,556070.9624685991,561263.0567354433,562931.8107363607,568017.2304370012,569853.1672652728,575029.0681322827,580002.2977549717,584828.8597632212,588363.8331221368,592327.9418060172,596993.4432400212,599265.8111969676,598639.2953211777,595196.0213237107,595730.9916782628,593020.6448335223,596622.5538187401,599585.2624361748,605219.6872135989,608369.7373502095,609618.5179209578,613310.623466052,615464.3332930977,616095.9895246621,612856.0570930712,608153.1678710371,605279.2824321105,604140.6108276908,606585.4461340263,609907.4847101833,612413.767781753,611004.0691595888,607448.028585029,602140.358973491,593466.8637705474,577996.4054106157,561266.8859268635,546582.1904279916,538161.1208462518,531343.5964628853,528737.2804860325,529158.1196439792,532471.0112690579,533464.7380083886,537407.2132593691,541834.3911983279,552484.7538462002,562161.6751434775,574760.1391954155,587905.908495049,601672.8266923861,610884.0343395862,607296.2717870743,594256.2165136355,578716.2598374421,569886.7379602671,567718.6433648677,569990.9965276442,570503.0866577757,568750.6043243733,562367.573403973,557206.417355252,555841.3053350258,559542.9418924729,567271.4560861822,572145.4749957726,575719.2543277204,578232.2177917977,579340.5434871822,579146.4194548803,575612.1744210277,571759.9609210601,567911.2957757227,564282.5849089603,563401.4878913151,562318.2779654674,562889.7405088084,560713.0797084089,561700.1362740236,561521.6341116498,563679.7590366675,561117.7524361528,560742.8839421354,560540.5699139651,566642.5342228302,572728.997181001,577237.6744396341,578185.8264998441,576899.8202519083,578966.944402432,582695.487038333,588665.879986902,593416.2354932403,596353.0872569656,597529.4531015671,599737.3818472277,606465.5595466177
95992,10,90011,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,72783.56223974755,71765.9303707568,71319.1443198932,70469.42735956081,70988.55691817707,72487.08932645795,74233.23677480135,75467.68378969938,76873.69702778173,78138.28461898516,79299.89316843318,79587.13839778793,79430.1872405993,79494.0633463007,79925.37380414382,81607.88744707404,82766.16268239896,83523.5525250864,83733.04583837678,83913.6673987715,84294.16958158388,84693.59638912142,85164.8879247943,85925.8546475665,86497.31473397522,87104.49383755891,87286.6763419568,86437.00224427223,85354.37986630648,84373.58347527418,84649.06456994048,86027.89283719193,87972.66294796676,89779.47202815121,91346.64188338294,92518.77806817413,93293.3483119229,93686.73954123021,94159.85169305674,95493.15077158362,97207.07357235567,98950.42629327082,101489.20135623444,104020.32641173586,106635.76663714799,107798.87552350333,108823.25461963983,109724.65439696901,111355.212276907,113490.6593616772,115767.2591944934,118111.97015690208,120341.82199462115,122451.70805553801,124369.36224544595,126315.28232504315,129170.27101154886,132290.98087976372,135188.95500208842,137592.42646314512,140060.88759660916,143565.76945451307,146643.27618368363,149517.45281623086,152800.53038756605,157073.97000246609,162342.1182364954,166293.4591096315,170258.8925015407,174634.84117718774,179428.56738879334,183930.11774977038,188433.64398789653,192149.5736514004,197075.55219593082,201983.7682032748,208649.85572210103,214138.08712494772,218866.70468585056,223364.45256320946,226628.89099860634,229227.29875962832,231505.26215316425,235063.3777842871,237987.10954122548,239604.84841936603,239317.64329600465,238517.45166018864,237191.7085810875,235968.37085641432,235699.75041161934,234391.80275866194,232474.28900624823,228466.10293498464,224050.89514882505,220521.42740530896,218085.25615785387,216638.5185282127,213844.63400216188,210369.4696012179,204629.13894228477,198689.23798053074,192649.34903733621,187008.51188038374,182098.60477504623,177307.6275366028,172941.835016972,166768.98337576113,162369.24166646486,157939.33638433713,153318.51392729723,144339.09049917528,136779.18213453423,129801.76641907754,125460.26208329624,122369.52075560066,120748.89008068929,120840.31039953441,120749.37013952294,121568.51586781086,120799.05353028771,117460.32561267646,115017.53602452553,113262.30004789059,113978.6145548713,113344.55064594284,112557.54052577623,111121.24093529058,109886.0446563058,108286.75795889214,106846.0913602097,105549.60790533747,104143.8201807867,103368.4889042254,101925.31950428397,101799.80407630357,100928.09167697572,101646.98376660464,102526.73416864348,104152.21826272404,105497.3508512216,107068.74085310737,108790.37706383702,111274.05939297617,112367.42843058582,112986.7540440213,112080.73399163502,111877.89767154312,112215.09499106529,113026.21292031779,113813.98384566214,114828.23612775886,116068.98864547304,118008.70120177972,120412.13497859002,123575.36380822165,125896.6502677814,127581.6740049043,127934.26885336697,129886.92876627932,133075.0070400707,138203.09034180385,143324.86860663924,148663.56823120287,154503.8308731199,160253.10551506322,164549.5506966997,168260.96181104882,169415.0289288198,170853.44648352158,171637.04808707305,174563.59089490815,177692.23175429518,180228.48255508757,181960.9527787294,184754.02375987227,188641.28499990902,193586.21092492633,197954.08341646884,201559.14128886999,202959.326859488,203475.33496746983,203542.91442358668,205891.96771706393,208774.05935878158,211612.2191416019,212229.94793180746,210796.0586573094,208185.744426323,205857.8457924231,203718.91060911454,202463.15200145674,203888.1535274406,208975.0967342093,215988.60696036564,223078.02291929408,228590.36625779318,233739.55573464526,234434.34081247365,232208.5411937395,227723.2228235478,224724.40149487366,224821.9092424008,226646.07027708009,233040.6353360346,242747.96988976456,255735.98002590568,267754.5423196442,275800.3677912366,281514.2199545363,282707.87256707175,282529.197216152,281007.01199003303,281899.26437172055,284365.1447268376,286879.21572832885,292740.0494745144,302732.44331245986,314787.8943550299,323823.97738434625,329445.3018355993,333181.11891705636,338975.98837322515,346465.4370977243,356278.23732807045,364750.5955696797,372106.51473001204,376431.1556992091,375995.8988103718,369321.7553412407,361169.28373417724,355330.53668479476,352637.05363216624,351337.60888175823,352787.495450013,357491.55557712074,363027.9028423317,368162.0321958147,372844.1191192625,378098.3483784084,382009.3631149532,384273.68749136216,385545.26583171944,386801.88088563184,387222.61441981763,385927.7477803619,386106.05271228176,388867.64888875233,395018.1643571933,401531.9637283765,409370.245703124,416976.8755111943,421260.26650401176,422342.58040626446,421923.9182112923,423863.3239159744,426511.54926519404,430770.5657375068,436991.0771438172,442173.0792356092,444947.6993785038,446194.2997684427,448897.4167383099,452564.8806765115,455527.74115918606,458433.0128343404,461638.7602442094,463178.97875160835,464462.1269212188,465617.53160836495,470209.37969211926,474721.53128022404,479819.44593472517,482342.0072164298,484844.8335707672,487440.34042239486,487340.3205734485,482344.93596803286,475224.6448164717,471508.9020678958,471801.5428183714,474188.582907659,476987.01658207993,480451.436301871,483888.17033500836,487145.000937477,490028.83270880225,491060.22115346434,488609.0513906889,482042.2516673433,475122.8741444834,471355.12787562906,470750.5368851084,469475.31372792524,470302.6171723826,472493.5475850177,478267.1971690259,482669.5426149101,484874.4674538897,485592.29732936184,481105.2982593106,476546.93196420505,469236.48580167745,466735.71030560444,465810.60958134936,468142.34256196645,470766.84104562836,475543.1607588795,481877.2626467559
96193,13,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197980.102432921,198833.10788649088,199641.11988865476,201883.37349688265,204767.21855953961,208156.05624265657,210782.13353084246,213415.04156306142,215701.030535036,218051.290586035,219408.45988192814,220894.90694578193,222638.09899389267,225017.36846254603,227630.5580231808,230101.4077766128,231709.02473737657,232401.23952849323,232820.82711329326,233257.70954814742,233226.95902629147,234526.3496714508,237546.4549178787,241848.60752311,245543.5505840314,248661.35485823196,251798.6822776952,253684.75957630898,253765.85783427465,252599.24691065066,251743.66468408427,251604.72971715304,251485.74424167714,253477.73618347166,257619.59371262896,263527.45216887206,268292.99803707516,272555.3274182547,277022.1097600393,279911.4168328039,281236.64720123634,281341.40701701544,282521.81752723805,284242.1947848582,286195.26056974614,288983.33165201574,292763.80539261544,296128.55572531297,298458.3709267561,299994.47533273004,301515.5282134735,304204.7505284871,307114.1610986924,311209.057056936,314302.93238973006,316677.3033509013,318053.28070366575,318128.72465727903,316316.49758768425,312775.3899979661,309397.25614378945,307715.77482579765,307101.4962032888,308683.7209470691,311240.1192201913,314301.67283967184,316884.1086482859,319452.63577746094,323032.70069676894,324671.16339371516,323965.7082474955,321706.72917588934,320587.97366991855,320192.7672264371,319800.117780775,320013.64738459577,321370.9379728096,323949.02153062396,327691.4229543423,333169.28352568694,339275.20951555687,343638.75511457137,345958.4330800736,347180.1400887502,348690.43722242577,351357.6387374979,355246.5214067465,360029.1454050932,365060.0895108333,369621.7823559704,374684.2651940957,379923.1215395204,386562.7900946255,392670.39150873874,398739.44294153276,404144.0013850122,410514.52779471345,417442.4625461712,423764.83707396756,428700.47332312,430951.86794446135,431746.3677592934,431998.3916994995,433295.15932622994,434855.4678378573,433421.50740218273,429593.6091995233,424808.9364729873,423468.4238259929,424232.01507795556,427412.14393457863,432048.7228263289,438082.23678805336,444428.5473597857,449921.66023576795,454757.44871799304,457895.3124589426,459988.5688966278,459298.7179540456,458766.22659806814,457550.8308043384,457548.8231119953,456226.0142553156,456050.1703105008,456004.3908291775,457188.583409834,457864.1137917612,459030.84726714477,460142.0516632693,460138.8696525675,459634.98783499055,457590.1347265656,455510.05175420194,451584.4515132233,446942.9348388645,441789.7247737435,437788.03653188376,434496.7281148212
